strategy,dose_design,candidate_id,policy,thermal_archetype,nutrition_archetype,first_24h_mean_setpoint_c,action,time_h,end_h,value,unit,controller_phase,explicit_hold_last_setpoint,sample_before_action_if_coincident,initial_temperature_scenario_c,initial_setpoint_jump_c,initial_jump_within_5c,watermark,candidate_only_not_for_physical_execution
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,324.0,336.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,336.0,348.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,348.0,360.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,360.0,372.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,372.0,384.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,384.0,396.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,396.0,408.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,408.0,420.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,420.0,432.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,432.0,444.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,444.0,456.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,456.0,468.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,468.0,480.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,480.0,492.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,temperature_setpoint,492.0,504.0,18.0,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,nutrition,46.0,,80.0,mgYAN/L,manual_action,False,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,initial_transition_audit,0.0,,18.0,degC,initial_transition,False,False,17.0,1.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,initial_transition_audit,0.0,,18.0,degC,initial_transition,False,False,18.0,0.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__anchor,unclassified,late,18.0,initial_transition_audit,0.0,,18.0,degC,initial_transition,False,False,19.0,1.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,0.0,12.0,16.643632518730254,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,12.0,24.0,18.129634709345048,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,24.0,36.0,16.394619916985654,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,36.0,48.0,16.394619916985654,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,48.0,60.0,16.394619916985654,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,60.0,72.0,16.394619916985654,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,72.0,84.0,16.394619916985654,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,84.0,96.0,16.394619916985654,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,96.0,108.0,16.394619916985654,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,108.0,120.0,20.961486390865097,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,120.0,132.0,20.961486390865097,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,132.0,144.0,20.961486390865097,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,144.0,156.0,20.961486390865097,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,156.0,168.0,20.961486390865097,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,168.0,180.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,180.0,192.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,192.0,204.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,204.0,216.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,216.0,228.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,228.0,240.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,240.0,252.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,252.0,264.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,264.0,276.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,276.0,288.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,288.0,300.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,300.0,312.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,312.0,324.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,324.0,336.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,336.0,348.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,348.0,360.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,360.0,372.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,372.0,384.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,384.0,396.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,396.0,408.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,408.0,420.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,420.0,432.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,432.0,444.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,444.0,456.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,456.0,468.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,468.0,480.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,480.0,492.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,temperature_setpoint,492.0,504.0,20.961486390865097,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,nutrition,42.0,,76.0,mgYAN/L,manual_action,False,True,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,initial_transition_audit,0.0,,16.643632518730254,degC,initial_transition,False,False,17.0,0.3563674812697464,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,initial_transition_audit,0.0,,16.643632518730254,degC,initial_transition,False,False,18.0,1.3563674812697464,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__cold_late,cold,late,17.38663361403765,initial_transition_audit,0.0,,16.643632518730254,degC,initial_transition,False,False,19.0,2.3563674812697464,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,0.0,12.0,20.35615242776089,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,12.0,24.0,24.772724323952566,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,24.0,36.0,24.772724323952566,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,36.0,48.0,24.772724323952566,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,48.0,60.0,24.772724323952566,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,60.0,72.0,22.218319031973063,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,72.0,84.0,22.218319031973063,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,84.0,96.0,22.218319031973063,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,96.0,108.0,22.218319031973063,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,108.0,120.0,22.218319031973063,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,120.0,132.0,22.218319031973063,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,132.0,144.0,22.218319031973063,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,144.0,156.0,22.218319031973063,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,156.0,168.0,22.218319031973063,degC,optimized_window,False,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,168.0,180.0,22.218319031973063,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,180.0,192.0,22.218319031973063,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,192.0,204.0,22.218319031973063,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,204.0,216.0,22.218319031973063,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,216.0,228.0,22.218319031973063,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2,N76_historical_anchor,426dc067d6647c28,III_diagonal_2__N76_historical_anchor__warm_early,warm,early,22.564438375856728,temperature_setpoint,228.0,240.0,22.218319031973063,degC,explicit_hold_last,True,False,,,,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
