policy,species,capture_interval,start_h,end_h,duration_h,capture_stage_1_c,capture_stage_2_c,maximum_capture_interval_h,maximum_capture_interval_policy,within_approved_duration,captured_mass_mean_ug,captured_mass_min_ug,captured_mass_max_ug,cumulative_mass_start_mean_ug,cumulative_mass_end_mean_ug,mass_conservation_max_abs_error_ug,maximum_trap_loading,maximum_trap_loading_policy,trap_loading_constraint_satisfied,vessel_change_required,strategy,dose_design,sampling_mode,qualification_candidate_id,canonical_policy_hash,final_verdict,qualification_coverage_gate,qualification_thermal_gate,qualification_information_gate,qualification_nutrition_gate,qualification_sampling_gate,watermark,candidate_only_not_for_physical_execution
operational_anchor_18C_N76,ethyl_octanoate,6,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,5.585001033574712,1.454873423061225,49.69847020061373,2.3017162271081917,7.886717260682905,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,7,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,6.601677288826292,3.56022286900269,42.630773783444994,7.886717260682905,14.488394549509199,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2.58138142835203,1.2556800126803527,14.86991971225956,14.488394549509199,17.069775977861227,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,ethyl_octanoate,9,98.0,170.0,72.0,0.0,-40.0,,unbounded_by_hardware,True,13.721977347149076,6.493221504807357,69.81557213922324,17.069775977861227,30.791753325010305,3.552713678800501e-15,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.09086040004070592,0.00798910900813445,1.0311876924635819,0.0,0.09086040004070592,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.12403113804327406,0.004646757733970608,1.545211710510091,0.09086040004070592,0.21489153808397998,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,4.522275295694193,0.074975305374439,57.322004889953874,0.21489153808397998,4.737166833778173,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,4,42.0,46.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,3.4482213769262273,0.061151203050685346,29.272665934146893,4.737166833778173,8.1853882107044,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,5,46.0,50.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,4.7312983063122935,0.1080384977192354,31.993312355905246,8.1853882107044,12.916686517016695,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,6,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,40.18526890371032,4.6782878504089505,180.2050159595436,12.916686517016695,53.10195542072701,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,7,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,50.92704758699905,26.971054880324644,160.92520751905516,53.10195542072701,104.02900300772609,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,20.44216674919287,10.077942645888882,56.91167622644201,104.02900300772609,124.47116975691895,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
operational_anchor_18C_N76,isoamyl_acetate,9,98.0,170.0,72.0,0.0,-40.0,,unbounded_by_hardware,True,112.35506153731374,56.16058209211977,279.2222319564461,124.47116975691895,236.82623129423268,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,195.2052291518043,0.04956346159036329,1912.4218716273472,0.0,195.2052291518043,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,224.78481406560363,0.03067879520859851,3031.1250987711173,195.2052291518043,419.990043217408,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_acetate,3,26.0,50.0,24.0,0.0,-40.0,,unbounded_by_hardware,True,4079.9528406120994,1.246253642019429,53283.201001288006,419.990043217408,4499.942883829508,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_acetate,4,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,4025.7272179405136,1.7227442644049802,47090.24365197539,4499.942883829508,8525.670101770022,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_acetate,5,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2050.2150311661367,0.9580483670508215,25248.377892210934,8525.670101770022,10575.885132936157,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_acetate,6,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3762.7344246112425,1.847982865911888,48337.54749770707,10575.885132936157,14338.6195575474,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_acetate,7,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1634.010614290553,0.8286331830508118,21647.607760969026,14338.6195575474,15972.630171837953,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_acetate,8,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,7075.673284211157,3.6118233238755506,94070.45771869546,15972.630171837953,23048.303456049107,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_acetate,9,162.0,170.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,378.3971355041741,0.03092532463265485,4978.300784008461,23048.303456049107,23426.700591553283,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_octanoate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.1688477029180165,0.035794163982834366,1.196025960327148,0.0,0.1688477029180165,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_octanoate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.19255011790223966,0.02315197745537803,2.452395879206133,0.1688477029180165,0.3613978208202562,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_octanoate,3,26.0,50.0,24.0,0.0,-40.0,,unbounded_by_hardware,True,5.302314856793915,1.3902917091464242,53.3625949461681,0.3613978208202562,5.663712677614171,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_octanoate,4,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,6.85086481899317,4.01939635034535,42.79551752177526,5.663712677614171,12.514577496607341,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_octanoate,5,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,3.7399476082822045,2.0026372172210927,19.926110109034923,12.514577496607341,16.254525104889545,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_octanoate,6,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,7.0800153828357395,3.620356052563297,34.31685041074127,16.254525104889545,23.334540487725288,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_octanoate,7,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,3.110386289001805,1.577505584207337,14.088721005182663,23.334540487725288,26.444926776727094,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_octanoate,8,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,13.056647201288829,7.434194079239999,54.27904790404719,26.444926776727094,39.50157397801592,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,ethyl_octanoate,9,162.0,170.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,0.6516186551692551,0.046796302066589135,2.531049223775142,39.50157397801592,40.15319263318517,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,isoamyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.37715267401109775,0.01905442625941789,4.71315932026972,0.0,0.37715267401109775,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,isoamyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.7453860081477912,0.017200396541285558,10.339290949288113,0.37715267401109775,1.122538682158889,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,isoamyl_acetate,3,26.0,50.0,24.0,0.0,-40.0,,unbounded_by_hardware,True,33.9911310587335,4.08201591277156,195.31883971316077,1.122538682158889,35.11366974089239,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,isoamyl_acetate,4,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,50.217229067021826,26.239760493563963,164.61777953722478,35.11366974089239,85.3308988079142,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,isoamyl_acetate,5,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,28.38553931937318,15.334146234966937,78.73643860267038,85.3308988079142,113.71643812728739,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,isoamyl_acetate,6,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,54.92016157588666,27.953604158943904,138.8076784530192,113.71643812728739,168.63659970317406,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,isoamyl_acetate,7,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,24.54038533143295,12.714812369988266,58.75467353752731,168.63659970317406,193.176985034607,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,isoamyl_acetate,8,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,105.45353566135586,60.55580171904754,232.70086932377512,193.176985034607,298.6305206959629,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__A,isoamyl_acetate,9,162.0,170.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,5.3483374070251095,0.3247198499771571,9.853763716367894,298.6305206959629,303.978858102988,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,205.98528154334963,0.05017434224240558,2029.8527767913483,0.0,205.98528154334963,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,246.77773331279928,0.03127920060342415,3383.7736001395597,205.98528154334963,452.7630148561489,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
I_feasible_information_only_N76__B,ethyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3504.7954595506208,0.4442276354008481,49850.21534736677,452.7630148561489,3957.558474406769,1.4551915228366852e-11,,not_applicable_for_sampling_nozzle,True,False,I_feasible_information_only_N76,N76_all_conservative,independent,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
